id,EmployeeNumber,CalDate,IsSwipe,IsTravel,IsLeave,IsNoSwipe,IsWeekend,created_date,updated_date,HoPCount,LeaveType,HOP_TYPE
1480,33719012,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1481,33719030,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1482,33721296,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1483,33721660,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1484,33721697,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1485,33721704,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1486,33722017,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1487,33723702,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1488,33724943,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1489,33725238,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1490,33725247,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1491,33875502,2025-01-07,0,0,1,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1492,33875806,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1493,34516523,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1494,34516550,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1495,34516836,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1496,34516845,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1497,34516854,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1498,34516907,2025-01-07,0,0,1,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1499,34517158,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1500,34517684,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1501,34517700,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1502,34518120,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1503,34565989,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1504,34566112,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1505,34566121,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1506,34867840,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1507,34867859,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1508,34867868,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1509,34867877,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1510,34867902,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1511,34868135,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1512,34868153,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1513,35130544,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1514,35130580,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1515,35130679,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1516,35130688,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1517,35131295,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1518,35131302,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1519,35131400,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1520,35134149,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1521,35134201,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1522,30344039,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1523,30344100,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1524,30344119,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1525,30344191,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1526,30344217,2025-01-07,0,0,1,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1527,30344262,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1528,30344271,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1529,30344299,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1530,30344315,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1531,30344324,2025-01-07,0,0,1,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1532,34893704,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1533,34893839,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1534,34893857,2025-01-07,0,0,1,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1535,34893866,2025-01-07,0,0,1,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1536,34893875,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1537,34893884,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1538,34893893,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1539,35128600,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1540,35128708,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1541,35128717,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1542,35128735,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1543,35128753,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1544,35128815,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1545,35131473,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1546,35131482,2025-01-07,0,0,1,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1547,35131516,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1548,35131525,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1549,35131534,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1550,35131794,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1551,35132196,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1552,30348712,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1553,30348721,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1554,30384539,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1555,30384655,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1556,30384815,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1557,30385002,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1558,30385075,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1559,30385477,2025-01-07,0,1,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1560,30385609,2025-01-07,0,0,1,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1561,30385636,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1562,30385654,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1563,30385725,2025-01-07,0,1,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1564,31860399,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1565,31964919,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1566,31965482,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1567,31966267,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1568,31966276,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1569,31966301,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1570,31966490,2025-01-07,0,1,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1571,31966631,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1572,31966668,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1573,31967293,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1574,31967355,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1575,31967373,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1576,31968390,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1577,33568586,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1578,33569166,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1579,33569219,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1580,33570608,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1581,33570733,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1582,33571625,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1583,33572447,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1584,33742969,2025-01-07,0,0,1,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1585,33743628,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1586,33743637,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1587,33743646,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1588,33743931,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1589,34529519,2025-01-07,0,0,1,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1590,34529546,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1591,34529555,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1592,34529564,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1593,34529573,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1594,34529582,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1595,34529591,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1596,34529831,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1597,34529840,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1598,34529868,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1599,34529877,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1600,34529895,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1601,34901134,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1602,34901152,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1603,34901161,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1604,34901189,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1605,34901358,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1606,34901376,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1607,34901394,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1608,34901517,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1609,34901526,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1610,34901535,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1611,34901544,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1612,34901553,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1613,34901562,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1614,35169744,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1615,35169771,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1616,35169780,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1617,35169799,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1618,35172543,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1619,35172614,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1620,35174417,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1621,35174499,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1622,35174505,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1623,35174630,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1624,35174649,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1625,35174658,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1626,35174694,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1627,30349016,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1628,30349061,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1629,30349999,2025-01-07,0,1,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1630,30350183,2025-01-07,0,1,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1631,30350520,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1632,33370290,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1633,34270912,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1634,34270921,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1635,34270976,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1636,34270985,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1637,34271118,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1638,34271163,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1639,30263964,2025-01-09,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1640,30466077,2025-01-09,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1641,30466193,2025-01-09,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1642,30466246,2025-01-09,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1643,30466727,2025-01-09,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1644,30467478,2025-01-09,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1645,30467833,2025-01-09,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1646,30468128,2025-01-09,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1647,30468217,2025-01-09,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1648,30468280,2025-01-09,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1649,30468636,2025-01-09,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1650,30468654,2025-01-09,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1651,30468743,2025-01-09,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1652,30469378,2025-01-09,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1653,32160170,2025-01-09,0,1,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1654,32160205,2025-01-09,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1655,32160232,2025-01-09,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1656,34717815,2025-01-08,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1657,30319076,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1658,30319085,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1659,30319174,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1660,30319192,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1661,30354376,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1662,30354429,2025-01-07,0,0,1,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1663,30354492,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1664,34985339,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1665,34985357,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1666,34985375,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1667,34985384,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1668,34985400,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1669,34985507,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1670,34985598,2025-01-07,0,0,1,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1671,34985749,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1672,34985927,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1673,34985981,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1674,34986034,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1675,34986052,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1676,35007090,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1677,35007125,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1678,35007134,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1679,35007143,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1680,35007152,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1681,35007161,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1682,35007214,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1683,35007223,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1684,35007241,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1685,35007250,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1686,35007312,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1687,35007321,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1688,35007330,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1689,30304634,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1690,30304652,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1691,30304698,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1692,30304732,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1693,30304947,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1694,30304992,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1695,30305009,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1696,30305045,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1697,30305072,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1698,30305107,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1699,30305198,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1700,30305232,2025-01-07,0,0,1,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1701,31219253,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1702,31219299,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1703,31219342,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1704,31219468,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1705,31219495,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1706,30348767,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1707,30348829,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1708,30348838,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1709,30348892,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1710,31663156,2025-01-07,0,1,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1711,31663174,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1712,31663183,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1713,31663209,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1714,31663619,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1715,31663628,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1716,31663691,2025-01-07,0,0,1,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1717,31663888,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1718,31663940,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1719,31664182,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1720,31664280,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1721,31664725,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1722,31665591,2025-01-07,1,0,0,0,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
1723,33377239,2025-01-07,0,0,0,1,0,NULL,2025-04-16 15:32:31.3722420,NULL,NULL,NULL
